entity,country,indigenous_to_name,indigenous_to_entity,latitude,longitude,location_entity,location_name
Q3182551,Bolivia,La Paz Department,Q272784,,,,
Q7675121,Philippines,,,,,,
Q7675121,Philippines,Davao Region,Q13694,,,,
Q7675121,Philippines,Davao del Sur,Q13794,,,,
Q7675121,Philippines,Cotabato,Q13791,,,,
Q3915475,,,,9.5,118.5,,
Q3915475,Philippines,,,,,,
Q3915475,Philippines,Palawan,Q13869,,,,
Q46698638,India,,,,,,
Q46698638,India,Arunachal Pradesh,Q1162,,,,
Q7675861,Papua New Guinea,,,,,,
Q7675861,Papua New Guinea,Madang Province,Q326254,,,,
Q56407,Vietnam,,,,,,
Q56407,People's Republic of China,,,,,,
Q56407,Laos,,,,,,
Q56407,Thailand,,,,,,
Q56407,People's Republic of China,Yunnan,Q43194,,,,
Q56407,Laos,Khammouane Province,Q506641,,,,
Q56407,Vietnam,Lai Châu,Q36409,,,,
Q56407,Vietnam,Lào Cai,Q36446,,,,
Q56407,Vietnam,Sơn La,Q33379,,,,
Q56407,Vietnam,Yên Bái,Q36349,,,,
Q56407,Vietnam,Gia Lai,Q36662,,,,
Q56407,Vietnam,Đắk Lắk,Q36690,,,,
Q56407,Vietnam,Lâm Đồng,Q36721,,,,
Q56407,Vietnam,Phú Thọ,Q36610,,,,
Q2387274,,,,-4.0,38.6666666667,,
Q2387274,Kenya,,,,,,
Q3514336,,,,-4.66666666667,146.0,,
Q3514336,Papua New Guinea,,,,,,
Q3514336,Papua New Guinea,Madang Province,Q326254,,,,
Q3409818,Papua New Guinea,,,,,,
Q3409818,Papua New Guinea,Autonomous Region of Bougainville,Q18826,,,,
Q11030092,Mozambique,,,,,,
Q11030092,Mozambique,Zambezia Province,Q622803,,,,
Q7678964,,,,4.25,126.75,,
Q7678964,Indonesia,,,,,,
Q7678964,Indonesia,North Sulawesi,Q5068,,,,
Q7678964,Indonesia,Sulawesi,Q3812,,,,
Q7679530,,,,0.416666666667,29.6666666667,,
Q7679530,Democratic Republic of the Congo,,,,,,
Q7679530,Uganda,,,,,,
Q7679530,Democratic Republic of the Congo,North Kivu,Q130625,,,,
Q7679530,Uganda,Bundibugyo District,Q1362129,,,,
Q4670066,,,,20.0,-2.0,,
Q4670066,Burkina Faso,,,,,,
Q4670066,Mali,,,,,,
Q4670066,Algeria,,,,,,
Q4670066,Niger,,,,,,
Q4670066,Burkina Faso,"Nord Region, Burkina Faso",Q502320,,,,
Q4670066,Burkina Faso,Sahel Region,Q665514,,,,
Q4670066,Burkina Faso,Loroum Province,Q1142054,,,,
Q4670066,Burkina Faso,Oudalan Province,Q514173,,,,
Q4670066,Burkina Faso,Yatenga Province,Q1074521,,,,
Q4670066,Mali,Mali,Q912,,,,
Q12643315,,,,-5.5,138.5,,
Q12643315,Indonesia,,,,,,
Q12643315,Indonesia,Papua,Q5095,,,,
Q36590,,,,10.4166666667,-0.583333333333,,
Q36590,Ghana,,,,,,
Q36590,Ghana,Northern Region,Q502215,,,,
Q7682992,,,,25.0,94.5,,
Q7682992,India,,,,,,
Q7682992,India,Manipur,Q1193,,,,
Q7682992,India,Nagaland,Q1599,,,,
Q7682992,India,Tripura,Q1363,,,,
Q2410276,Vanuatu,,,,,,
Q2410276,Vanuatu,Sanma,Q740640,,,,
Q56350,,,,27.5,96.3333333333,,
Q56350,,,,27.5,96.4166666667,,
Q56350,India,,,,,,
Q56350,Myanmar,,,,,,
Q56350,India,Arunachal Pradesh,Q1162,,,,
Q56350,India,Assam,Q1164,,,,
Q56350,Myanmar,Sagaing Region,Q847289,,,,
Q56350,Myanmar,Kachin State,Q140646,,,,
Q56350,Myanmar,Chin State,Q46910,,,,
Q3515603,,,,24.25,94.1666666667,,
Q3515603,India,,,,,,
Q3515603,India,Manipur,Q1193,,,,
Q34174,,,,34.5,-4.0,,
Q34174,Morocco,,,,,,
Q34174,Algeria,,,,,,
Q34174,Spain,,,,,,
Q34174,Morocco,Oriental,Q23048167,,,,
Q34174,Morocco,Fès-Meknès,Q19951027,,,,
Q34174,Morocco,Tanger-Tétouan-Al Hoceïma,Q19951300,,,,
Q7687853,,,,16.1666666667,-97.5833333333,,
Q7687853,Mexico,,,,,,
Q7687853,Mexico,Oaxaca,Q34110,,,,
Q7687853,Mexico,Mexico,Q96,,,,
Q7687853,,Americas,Q828,,,,
Q2524007,,,,0.416666666667,-70.5,,
Q2524007,Colombia,,,,,,
Q2524007,Colombia,Vaupés Department,Q234505,,,,
Q34142,,,,6.0,121.0,,
Q34142,Philippines,,,,,,
Q34142,Philippines,Basilan,Q13737,,,,
Q34142,Philippines,Palawan,Q13869,,,,
Q34142,Philippines,Sulu,Q13887,,,,
Q7689206,,,,-10.3333333333,150.666666667,,
Q7689206,Papua New Guinea,,,,,,
Q7689206,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q56390,Mali,,,,,,
Q56390,Niger,,,,,,
Q56390,Mali,Gao Region,Q332392,,,,
Q56390,Niger,Agadez Region,Q389944,,,,
Q56390,Niger,Dosso Region,Q850055,,,,
Q56390,Niger,Maradi Region,Q850036,,,,
Q56390,Niger,Tahoua Region,Q871083,,,,
Q56390,Niger,Tillabéri Region,Q861914,,,,
Q56390,Niger,Niamey,Q3674,,,,
Q7690594,,,,6.16666666667,124.5,,
Q7690594,Philippines,,,,,,
Q7690594,Philippines,Soccsksargen,Q13701,,,,
Q7690594,Philippines,Cotabato,Q13791,,,,
Q7690594,Philippines,Sarangani,Q13877,,,,
Q7690594,Philippines,South Cotabato,Q13882,,,,
Q7690594,Philippines,Sultan Kudarat,Q13885,,,,
Q3915374,Liberia,,,,,,
Q3915374,Liberia,Grand Gedeh County,Q950841,,,,
Q3915374,Liberia,River Gee County,Q1047875,,,,
Q3915374,Liberia,Sinoe County,Q1043644,,,,
Q36686,,,,15.4166666667,-92.0833333333,,
Q36686,Guatemala,,,,,,
Q36686,Mexico,,,,,,
Q36686,Guatemala,Huehuetenango Department,Q842266,,,,
Q36686,Mexico,Chiapas,Q60123,,,,
Q7696150,,,,-5.0,141.75,,
Q7696150,Papua New Guinea,,,,,,
Q7696150,Papua New Guinea,Central Province,Q874942,,,,
Q7696150,Papua New Guinea,Sandaun Province,Q753689,,,,
Q7696150,Papua New Guinea,Western Province,Q849790,,,,
Q25559589,Mexico,,,,,,
Q25559589,Mexico,Hidalgo,Q80903,,,,
Q25559589,Mexico,Puebla,Q79923,,,,
Q10266010,Brazil,,,,,,
Q10266010,Brazil,Amazonas,Q40040,,,,
Q10266010,Brazil,Mato Grosso,Q42824,,,,
Q56346,,,,4.41666666667,32.5,,
Q56346,South Sudan,,,,,,
Q5100113,,,,17.8333333333,-96.5,,
Q5100113,Mexico,,,,,,
Q5100113,Mexico,Oaxaca,Q34110,,,,
Q20527242,Mexico,,,,,,
Q20527242,Mexico,Oaxaca,Q34110,,,,
Q11152243,Ivory Coast,,,,,,
Q11152243,Ivory Coast,Bas-Sassandra District,Q20980352,,,,
Q3314742,,,,-20.0,-56.0,,
Q3314742,Brazil,,,,,,
Q3314742,Brazil,Terena people,Q1028268,,,,
Q3314742,Brazil,Mato Grosso do Sul,Q43319,,,,
Q3314742,Brazil,Mato Grosso,Q42824,,,,
Q3314742,Brazil,São Paulo,Q175,,,,
Q36533,,,,9.33333333333,-82.6666666667,,
Q36533,Panama,,,,,,
Q36533,Panama,comarca Ngäbe-Buglé,Q217138,,,,
Q36533,Panama,Chiriquí Province,Q739651,,,,
Q7702572,,,,-10.6666666667,123.25,,
Q7702572,Indonesia,,,,,,
Q7702572,Indonesia,East Nusa Tenggara,Q5061,,,,
Q7702572,Indonesia,Lesser Sunda Islands,Q3803,,,,
Q29474,,,,1.83333333333,33.8333333333,,
Q29474,Kenya,,,,,,
Q29474,Uganda,,,,,,
Q29474,Kenya,Busia County,Q1017519,,,,
Q29474,Uganda,Kamuli District,Q164474,,,,
Q29474,Uganda,Katakwi District,Q1229930,,,,
Q29474,Uganda,Kumi District,Q1151062,,,,
Q29474,Uganda,Pallisa District,Q1375843,,,,
Q29474,Uganda,Soroti District,Q1091337,,,,
Q29474,Uganda,Tororo District,Q1186541,,,,
Q29474,Uganda,Kaberamaido District,Q1229906,,,,
Q29474,Uganda,Sironko District,Q1375835,,,,
Q29474,Uganda,Amuria District,Q1375762,,,,
Q29474,Uganda,Bukedea District,Q1375812,,,,
Q29474,Uganda,Namutumba District,Q1375819,,,,
Q2613465,,,,-4.0,24.0,,
Q2613465,Democratic Republic of the Congo,,,,,,
Q2613465,Democratic Republic of the Congo,Équateur,Q988104,,,,
Q2613465,Democratic Republic of the Congo,Katanga Province,Q217242,,,,
Q2613465,Democratic Republic of the Congo,Kasai-Oriental,Q917992,,,,
Q2613465,Democratic Republic of the Congo,Kasaï District,Q255655,,,,
Q2613465,Democratic Republic of the Congo,Maniema,Q130566,,,,
Q2613465,Democratic Republic of the Congo,Orientale Province,Q831370,,,,
Q3450252,,,,19.6666666667,-99.0,,
Q3450252,Mexico,,,,,,
Q3450252,Mexico,Morelos,Q66117,,,,
Q34125,,,,-9.0,126.0,,
Q34125,,,,-8.58333333333,125.583333333,,
Q34125,Indonesia,,,,,,
Q34125,East Timor,,,,,,
Q34125,Australia,,,,,,
Q34125,Portugal,,,,,,
Q34125,Indonesia,East Nusa Tenggara,Q5061,,,,
Q34125,East Timor,Bobonaro Municipality,Q860913,,,,
Q34125,East Timor,Cova Lima Municipality,Q165575,,,,
Q34125,East Timor,Manufahi Municipality,Q629934,,,,
Q34125,East Timor,Manatuto District,Q860630,,,,
Q34125,East Timor,Viqueque Municipality,Q610726,,,,
Q12953453,,,,17.8333333333,-96.8333333333,,
Q12953453,Mexico,,,,,,
Q12953453,Mexico,Oaxaca,Q34110,,,,
Q7708357,,,,16.5,-97.1666666667,,
Q7708357,Mexico,,,,,,
Q7708357,Mexico,Oaxaca,Q34110,,,,
Q3317286,Mexico,,,,,,
Q3317286,Mexico,Oaxaca,Q34110,,,,
Q6583558,,,,24.4166666667,93.9166666667,,
Q6583558,India,,,,,,
Q6583558,Myanmar,,,,,,
Q6583558,India,Assam,Q1164,,,,
Q6583558,India,Manipur,Q1193,,,,
Q6583558,India,Mizoram,Q1502,,,,
Q6583558,India,Nagaland,Q1599,,,,
Q6583558,India,Tripura,Q1363,,,,
Q6583558,Myanmar,Sagaing Region,Q847289,,,,
Q56374,India,,,,,,
Q56374,India,Manipur,Q1193,,,,
Q15407179,Kenya,,,,,,
Q15407179,Kenya,Embu County,Q1335242,,,,
Q15407179,Kenya,Meru County,Q15045704,,,,
Q15407179,Kenya,Tharaka Nithi County,Q2189432,,,,
Q1815205,,,,-4.0,-70.5,,
Q1815205,Brazil,,,,,,
Q1815205,Colombia,,,,,,
Q1815205,Peru,,,,,,
Q1815205,Brazil,Ticuna peoples,Q5363631,,,,
Q1815205,Colombia,Ticuna peoples,Q5363631,,,,
Q1815205,Peru,Ticuna peoples,Q5363631,,,,
Q1815205,Brazil,Amazonas,Q40040,,,,
Q1815205,Colombia,Amazonas Department,Q44724,,,,
Q1815205,Peru,Loreto,Q200938,,,,
Q11732691,,,,-5.0,141.333333333,,
Q11732691,Papua New Guinea,,,,,,
Q11732691,Papua New Guinea,Sandaun Province,Q753689,,,,
Q11732691,Papua New Guinea,Western Province,Q849790,,,,
Q36518,Cameroon,,,,,,
Q36518,Nigeria,,,,,,
Q36518,Cameroon,North Region,Q502341,,,,
Q36518,Cameroon,West Region,Q165784,,,,
Q36518,Nigeria,Federal Capital Territory,Q509300,,,,
Q36518,Nigeria,Taraba State,Q463959,,,,
Q7801784,Indonesia,,,,,,
Q7801784,Indonesia,East Nusa Tenggara,Q5061,,,,
Q7801784,Indonesia,Lesser Sunda Islands,Q3803,,,,
Q7804599,Papua New Guinea,,,,,,
Q7804599,Papua New Guinea,Morobe Province,Q853664,,,,
Q7804599,Papua New Guinea,Oro Province,Q753686,,,,
Q3529205,Papua New Guinea,,,,,,
Q3529205,Papua New Guinea,Autonomous Region of Bougainville,Q18826,,,,
Q7809425,,,,6.75,124.166666667,,
Q7809425,Philippines,,,,,,
Q7809425,Philippines,Autonomous Region in Muslim Mindanao,Q13708,,,,
Q7809425,Philippines,Maguindanao,Q13845,,,,
Q7809425,Philippines,Sultan Kudarat,Q13885,,,,
Q34131,,,,7.5,9.0,,
Q34131,Cameroon,,,,,,
Q34131,Nigeria,,,,,,
Q34131,Cameroon,West Region,Q165784,,,,
Q34131,Cameroon,South Region,Q857122,,,,
Q34131,Nigeria,Benue State,Q429908,,,,
Q34131,Nigeria,Cross River State,Q739676,,,,
Q34131,Nigeria,Federal Capital Territory,Q509300,,,,
Q34131,Nigeria,Katsina State,Q657821,,,,
Q34131,Nigeria,Kwara State,Q464953,,,,
Q34131,Nigeria,Nasarawa State,Q836645,,,,
Q34131,Nigeria,Plateau State,Q503928,,,,
Q34131,Nigeria,Taraba State,Q463959,,,,
Q56330,,,,20.5833333333,-98.25,,
Q56330,Mexico,,,,,,
Q56330,Mexico,Veracruz,Q60130,,,,
Q7810697,,,,17.0833333333,-96.0833333333,,
Q7810697,,,,17.0833333333,-96.1666666667,,
Q7810697,Mexico,,,,,,
Q7810697,Mexico,Oaxaca,Q34110,,,,
Q3113756,,,,-26.5,-59.0,,
Q3113756,Argentina,,,,,,
Q3113756,Paraguay,,,,,,
Q3113756,Argentina,Chaco Province,Q44757,,,,
Q3113756,Argentina,Formosa Province,Q44761,,,,
Q3113756,Argentina,Santa Fe Province,Q44823,,,,
Q3113756,Argentina,Corrientes,Q44758,,,,
Q3113756,Paraguay,Presidente Hayes Department,Q750551,,,,
Q3113756,Paraguay,Boquerón Department,Q741017,,,,
Q3113756,Paraguay,San Pedro Department,Q526176,,,,
Q1142333,,,,1.5,128.5,,
Q1142333,Indonesia,,,,,,
Q1142333,,,,,,Q24287148,Pale
Q1142333,Indonesia,Maluku,Q5093,,,,
Q1142333,Indonesia,North Maluku,Q5094,,,,
Q1142333,Indonesia,Papua,Q5095,,,,
Q1142333,Indonesia,Tobelo people,Q47461062,,,,
Q1142333,Indonesia,Togutil people,Q3541911,,,,
Q2393095,,,,31.0,-112.5,,
Q2393095,,,,32.0,-112.0,,
Q2393095,Mexico,,,,,,
Q2393095,United States of America,,,,,,
Q2393095,Mexico,Sonora,Q46422,,,,
Q2393095,United States of America,Arizona,Q816,,,,
Q36762,,,,16.3333333333,-91.5,,
Q36762,Mexico,,,,,,
Q36762,Mexico,Chiapas,Q60123,,,,
Q3178609,,,,14.6666666667,-87.0,,
Q3178609,Honduras,,,,,,
Q3178609,Honduras,Francisco Morazán Department,Q867126,,,,
Q3178609,Honduras,Yoro Department,Q1123380,,,,
Q3531199,Indonesia,,,,,,
Q3531199,Indonesia,North Sulawesi,Q5068,,,,
Q3531199,Indonesia,Sulawesi,Q3812,,,,
Q3531666,,,,1.08333333333,124.5,,
Q3531666,Indonesia,,,,,,
Q3531666,Indonesia,North Sulawesi,Q5068,,,,
Q3531666,Indonesia,Sulawesi,Q3812,,,,
Q36673,,,,-3.0,119.75,,
Q36673,Indonesia,,,,,,
Q36673,Indonesia,Sulawesi,Q3812,,,,
Q36673,Indonesia,South Sulawesi,Q5078,,,,
Q36673,Indonesia,West Sulawesi,Q5082,,,,
Q36648,,,,-10.1666666667,143.0,,
Q36648,Australia,,,,,,
Q36648,Australia,Queensland,Q36074,,,,
Q13154149,,,,19.9166666667,-97.4166666667,,
Q13154149,Mexico,,,,,,
Q13154149,Mexico,Puebla,Q79923,,,,
Q13154149,Mexico,Veracruz,Q60130,,,,
Q56451,,,,19.9166666667,-97.4166666667,,
Q56451,Mexico,,,,,,
Q56451,Mexico,Puebla,Q79923,,,,
Q56451,Mexico,Veracruz,Q60130,,,,
Q34173,,,,-6.0,21.0,,
Q34173,,,,-6.0,22.0,,
Q34173,Democratic Republic of the Congo,,,,,,
Q34173,Angola,,,,,,
Q34173,Angola,Lunda Norte Province,Q214221,,,,
Q34173,Democratic Republic of the Congo,Kasai-Oriental,Q917992,,,,
Q34173,Democratic Republic of the Congo,Kasaï District,Q255655,,,,
Q34173,Democratic Republic of the Congo,Sankuru,Q209829,,,,
Q32704,,,,-22.0,30.0,,
Q32704,South Africa,,,,,,
Q32704,Zimbabwe,,,,,,
Q32704,South Africa,Limpopo,Q134907,,,,
Q32704,Zimbabwe,Midlands Province,Q456556,,,,
Q32704,Zimbabwe,Matabeleland South Province,Q498355,,,,
Q32704,Zimbabwe,Masvingo Province,Q498351,,,,
Q3914404,Nigeria,,,,,,
Q3914404,Nigeria,Federal Capital Territory,Q509300,,,,
Q3914404,Nigeria,Kebbi State,Q748523,,,,
Q3914404,Nigeria,Niger State,Q503932,,,,
Q13123571,Nigeria,,,,,,
Q13123571,Nigeria,Federal Capital Territory,Q509300,,,,
Q13123571,Nigeria,Kebbi State,Q748523,,,,
Q13123571,Nigeria,Niger State,Q503932,,,,
Q716681,,,,23.5,120.75,,
Q716681,Taiwan,,,,,,
Q716681,Taiwan,Chiayi County,Q166977,,,,
Q716681,Taiwan,Kaohsiung,Q181557,,,,
Q716681,Taiwan,Kaohsiung County,Q219147,,,,
Q716681,Taiwan,Nantou County,Q82357,,,,
Q2085051,Mozambique,,,,,,
Q2085051,Zimbabwe,,,,,,
Q2085051,Mozambique,Gaza Province,Q466526,,,,
Q2085051,Mozambique,Inhambane Province,Q466547,,,,
Q2085051,Zimbabwe,Manicaland,Q465847,,,,
Q2085051,Zimbabwe,Midlands Province,Q456556,,,,
Q2085051,Zimbabwe,Matabeleland South Province,Q498355,,,,
Q2085051,Zimbabwe,Masvingo Province,Q498351,,,,
Q3541834,,,,0.5,-69.1666666667,,
Q3541834,Brazil,,,,,,
Q3541834,Colombia,,,,,,
Q3541834,Brazil,Amazonas,Q40040,,,,
Q3541834,Colombia,Vaupés Department,Q234505,,,,
Q7852460,Papua New Guinea,,,,,,
Q7852460,Papua New Guinea,Morobe Province,Q853664,,,,
Q7852460,Papua New Guinea,Oro Province,Q753686,,,,
Q34138,Malawi,,,,,,
Q34138,Zambia,,,,,,
Q34138,Malawi,Chitipa district,Q1044337,,,,
Q34138,Malawi,Karonga District,Q868819,,,,
Q34138,Malawi,Mzimba District,Q1045435,,,,
Q34138,Malawi,Nkhata Bay District,Q1051505,,,,
Q34138,Malawi,Nkhotakota District,Q687248,,,,
Q34138,Malawi,Rumphi District,Q1044312,,,,
Q34138,Zambia,Lundazi,Q260171,,,,
Q34138,Zambia,Eastern Province,Q823810,,,,
Q34138,Zambia,Northern Province,Q778738,,,,
Q36632,,,,4.75,10.6666666667,,
Q36632,Cameroon,,,,,,
Q36632,Cameroon,Centre,Q739951,,,,
Q36632,Cameroon,Littoral,Q845172,,,,
Q3542085,,,,-2.55,150.25,,
Q3542085,Papua New Guinea,,,,,,
Q3542085,Papua New Guinea,New Ireland Province,Q838690,,,,
Q36646,,,,10.1666666667,14.75,,
Q36646,Cameroon,,,,,,
Q36646,Chad,,,,,,
Q36646,Cameroon,Far North,Q823976,,,,
Q36646,Cameroon,East Region,Q845168,,,,
Q36646,Cameroon,North Region,Q502341,,,,
Q36646,Cameroon,South Region,Q857122,,,,
Q36646,Chad,Mayo-Kebbi Est Region,Q911421,,,,
Q36958,,,,3.0,35.5,,
Q36958,Kenya,,,,,,
Q36958,Kenya,Turkana people,Q1453190,,,,
Q36958,Kenya,Samburu County,Q2096419,,,,
Q36958,Kenya,Turkana County,Q1633078,,,,
Q7856987,,,,27.5,96.5,,
Q7856987,India,,,,,,
Q7856987,India,Arunachal Pradesh,Q1162,,,,
Q7856987,India,Assam,Q1164,,,,
Q34055,,,,-5.66666666667,176.116666667,,
Q34055,,,,-8.5,179.166666667,,
Q34055,Tuvalu,,,,,,
Q7857158,Philippines,,,,,,
Q7857158,Philippines,Ifugao,Q13812,,,,
Q36974,Ghana,,,,,,
Q36974,Ghana,Volta Region,Q712832,,,,
Q2520538,,,,0.5,-70.0833333333,,
Q2520538,Brazil,,,,,,
Q2520538,Colombia,,,,,,
Q2520538,Brazil,Amazonas,Q40040,,,,
Q2520538,Colombia,Vaupés Department,Q234505,,,,
Q36850,Ghana,,,,,,
Q3912765,,,,9.91666666667,8.16666666667,,
Q3912765,Nigeria,,,,,,
Q3912765,Nigeria,Federal Capital Territory,Q509300,,,,
Q3912765,Nigeria,Kaduna State,Q878284,,,,
Q36941,,,,14.6666666667,-91.3333333333,,
Q36941,Guatemala,,,,,,
Q36941,Guatemala,Sololá Department,Q178136,,,,
Q36941,Guatemala,Suchitepéquez Department,Q883734,,,,
Q36808,,,,16.4166666667,-92.5,,
Q36808,,,,16.6666666667,-92.3333333333,,
Q36808,State of Mexico,,,,,,
Q36808,Mexico,Chiapas,Q60123,,,,
Q36809,,,,16.5,-92.6666666667,,
Q36809,Mexico,,,,,,
Q36809,Mexico,Chiapas,Q60123,,,,
Q2511476,Vietnam,,,,,,
Q2511476,Vietnam,Vietnam,Q881,,,,
Q9267,,,,40.0,58.0,,
Q9267,Afghanistan,,,,,,
Q9267,Iran,,,,,,
Q9267,Turkmenistan,,,,,,
Q9267,Afghanistan,Balkh,Q121104,,,,
Q9267,Afghanistan,Badghis,Q172052,,,,
Q9267,Afghanistan,Faryab,Q173830,,,,
Q9267,Afghanistan,Herat,Q182844,,,,
Q9267,Afghanistan,Jowzjan,Q183036,,,,
Q9267,Afghanistan,Kabul,Q188933,,,,
Q9267,Iran,Mazandaran Province,Q308864,,,,
Q9267,Iran,Golestan Province,Q170041,,,,
Q9267,Iran,Razavi Khorasan Province,Q587090,,,,
Q9267,Iran,North Khorasan Province,Q180075,,,,
Q9267,Turkmenistan,Turkmenistan,Q874,,,,
Q256,Bulgaria,,,,,,
Q256,Cyprus,,,,,,
Q256,Greece,,,,,,
Q256,Turkey,,,,,,
Q256,Turkish Republic of Northern Cyprus,,,,,,
Q256,Turkey,Turks,Q84072,,,,
Q256,Germany,Turks,Q84072,,,,
Q256,Syria,Turks,Q84072,,,,
Q256,Iraq,Turks,Q84072,,,,
Q256,Bulgaria,Turks,Q84072,,,,
Q256,United States of America,Turks,Q84072,,,,
Q256,France,Turks,Q84072,,,,
Q256,United Kingdom,Turks,Q84072,,,,
Q256,Netherlands,Turks,Q84072,,,,
Q256,Austria,Turks,Q84072,,,,
Q256,Australia,Turks,Q84072,,,,
Q256,Belgium,Turks,Q84072,,,,
Q256,Canada,Turks,Q84072,,,,
Q256,Greece,Turks,Q84072,,,,
Q256,Switzerland,Turks,Q84072,,,,
Q256,Sweden,Turks,Q84072,,,,
Q256,Russia,Turks,Q84072,,,,
Q256,Kazakhstan,Turks,Q84072,,,,
Q256,North Macedonia,Turks,Q84072,,,,
Q256,Denmark,Turks,Q84072,,,,
Q256,Kyrgyzstan,Turks,Q84072,,,,
Q256,Romania,Turks,Q84072,,,,
Q256,Italy,Turks,Q84072,,,,
Q256,Azerbaijan,Turks,Q84072,,,,
Q256,Ukraine,Turks,Q84072,,,,
Q256,Turkish Republic of Northern Cyprus,Turks,Q84072,,,,
Q256,Bulgaria,Burgas Province,Q369220,,,,
Q256,Bulgaria,Kardzhali Province,Q1104675,,,,
Q256,Bulgaria,Smolyan Province,Q2012430,,,,
Q256,Bulgaria,Haskovo Province,Q182809,,,,
Q256,Cyprus,Cyprus,Q229,,,,
Q256,Greece,Xanthi Prefecture,Q208303,,,,
Q256,Greece,Rhodope Prefecture,Q208604,,,,
Q256,Turkey,Turkey,Q43,,,,
Q20979,Canada,,,,,,
Q20979,Canada,Northwest Territories,Q2007,,,,
Q3441962,,,,-9.66666666667,124.5,,
Q3441962,Indonesia,,,,,,
Q3441962,East Timor,,,,,,
Q3441962,Indonesia,,,,,Q862471,West Timor
Q3441962,East Timor,,,,,Q860639,Oe-Cusse Ambeno
Q3441962,Indonesia,East Nusa Tenggara,Q5061,,,,
Q3441962,Indonesia,Lesser Sunda Islands,Q3803,,,,
Q3547642,Papua New Guinea,,,,,,
Q3547642,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q3547642,Papua New Guinea,Oro Province,Q753686,,,,
Q3501858,Brazil,,,,,,
Q3501858,Peru,,,,,,
Q3501858,Brazil,Acre,Q40780,,,,
Q3501858,Peru,Huanuco,Q215221,,,,
Q3501858,Peru,Ucayali,Q207424,,,,
Q36867,,,,41.0,48.0,,
Q36867,Azerbaijan,,,,,,
Q36867,Georgia,,,,,,
Q36867,Russia,,,,,,
Q36867,Azerbaijan,Oghuz District,Q643989,,,,
Q36867,Soviet Union,Oghuz District,Q643989,,,,
Q36867,Azerbaijan,Qabala District,Q593872,,,,
Q3182573,South Sudan,,,,,,
Q3182573,Sudan,,,,,,
Q3182573,Sudan,River Nile,Q849297,,,,
Q7881036,,,,-1.83333333333,120.0,,
Q7881036,Indonesia,,,,,,
Q7881036,Indonesia,Sulawesi,Q3812,,,,
Q7881036,Indonesia,South Sulawesi,Q5078,,,,
Q7881036,Indonesia,West Sulawesi,Q5082,,,,
Q7881036,Indonesia,Central Sulawesi,Q5065,,,,
Q7881084,Papua New Guinea,,,,,,
Q7881084,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q12953245,,,,-6.0,144.0,,
Q12953245,Papua New Guinea,,,,,,
Q12953245,Papua New Guinea,Southern Highlands Province,Q849801,,,,
Q12953245,Papua New Guinea,Western Highlands Province,Q849807,,,,
Q12953245,Papua New Guinea,Western Province,Q849790,,,,
Q36983,,,,-12.5,15.0,,
Q36983,Angola,,,,,,
Q36983,Angola,Bengo Province,Q191299,,,,
Q36983,Angola,Benguela Province,Q212786,,,,
Q36983,Angola,Bié Province,Q213977,,,,
Q36983,Angola,Huambo Province,Q218848,,,,
Q36983,Angola,Huíla Province,Q214572,,,,
Q36983,Angola,Namibe Province,Q216819,,,,
Q7881585,Philippines,,,,,,
Q7881585,Philippines,Aurora,Q13730,,,,
Q7881585,Philippines,Bulacan,Q13755,,,,
Q7881585,Philippines,Nueva Ecija,Q13865,,,,
Q7881585,Philippines,Quezon,Q13872,,,,
Q5580728,,,,-4.66666666667,140.0,,
Q5580728,Indonesia,,,,,,
Q5580728,Indonesia,Papua,Q5095,,,,
Q12952361,Indonesia,,,,,,
Q12952361,Indonesia,Papua,Q5095,,,,
Q56343,Mexico,,,,,,
Q56343,Mexico,Puebla,Q79923,,,,
Q1307730,,,,-20.0,-66.0,,
Q1307730,,,,-17.5,-66.0,,
Q1307730,Argentina,,,,,,
Q1307730,Bolivia,,,,,,
Q1307730,Argentina,Salta Province,Q44803,,,,
Q1307730,Argentina,Buenos Aires,Q1486,,,,
Q1307730,Argentina,Province of Jujuy,Q44764,,,,
Q1307730,Bolivia,Cochabamba,Q233917,,,,
Q1307730,Bolivia,Chuquisaca Department,Q235110,,,,
Q1307730,Bolivia,Potosí Department,Q238079,,,,
Q1307730,Bolivia,Tarija Department,Q233933,,,,
Q1579560,,,,-4.5,-75.5,,
Q1579560,Peru,,,,,,
Q1579560,Peru,Loreto,Q200938,,,,
Q3502084,,,,-3.66666666667,142.833333333,,
Q3502084,Papua New Guinea,,,,,,
Q3502084,Papua New Guinea,East Sepik Province,Q690880,,,,
Q36663,,,,5.58333333333,6.0,,
Q36663,Nigeria,,,,,,
Q36663,Nigeria,Delta State,Q503910,,,,
Q36663,Nigeria,Edo State,Q682704,,,,
Q36663,Nigeria,Federal Capital Territory,Q509300,,,,
Q36663,Nigeria,Urhobo people,Q2993629,,,,
Q7900540,Papua New Guinea,,,,,,
Q7900540,Papua New Guinea,Morobe Province,Q853664,,,,
Q7900540,Papua New Guinea,Oro Province,Q753686,,,,
Q13249,,,,-16.0,167.333333333,,
Q13249,Vanuatu,,,,,,
Q13249,Vanuatu,Malampa,Q740656,,,,
Q13893353,,,,-2.33333333333,-46.5,,
Q13893353,Brazil,,,,,,
